L2;1900-02-29
L6322:D210,D51;copy
L6323:D210;5
L6324:D210;1991-05-08
L6325:D129,D78;copy
L6326:D129,D117;1
L6327:D129;6
L6328:D129,D146;0
L6329:D1,D83;copy
L6330:D1;6
L6331:D1;1
L6332:D263;2225-07-26
L6333:D263;2225-07-28
L6334:D121;44337
L6335:D121,D175;1
L6336:D121,D3;0
L6337:D196;62487
L6338:D196;december
L6339:D196,D107;1
L6340:D196;monday
L6341:D268;1995-02-17
L6342:D268;1995-07-17
L6343:D268,D88;1
L6344:D268;31
L6345:D145;december
L6346:D145;2363-12-23
L6347:D145;23
L6348:D102;2087-07-09
L6349:D102;2088-07-09
L6350:D102;2088-07-09
L6351:D102,D96;1
L6352:D102;july
L6353:D102,D117;0
L6354:D175;2105-10-14
L6355:D175;2105-10-20
L6356:D175,D140;46977
L6357:D175;2105-10-20
L6358:D175;31
L6359:D175,D59;1
L6360:D267;51676
L6361:D267;29
L6362:D267,D217;0
L6363:D267;2000-04-29
L6364:D196;2030-12-04
L6365:D196,D62;1
L6366:D196,D61;6789
L6367:D196;2
L6368:D100,D106;copy
L6369:D100;2030-07-07
L6370:D100;6
L6371:D100;saturday
L6372:D191;2331-11-10
L6373:D191;2331-11-10
L6374:D191;4
L6375:D191;2331
L6376:D191;10
L6377:D209;2118-08-31
L6378:D209,D136;0
L6379:D209;3
L6380:D154;1979-03-10
L6381:D154;31
L6382:D154,D50;0
L6383:D154;1979-03-10
L6384:D154;5
L6385:D125,D109;copy
L6386:D125,D196;1
L6387:D31;2418-05-16
L6388:D31;5
L6389:D31,D117;0
L6390:D31,D26;1
L6391:D31;204367
L6392:D189,D237;0
L6393:D278,D154;copy
L6394:D143;31
L6395:D143,D138;1
L6396:D262;2171-01-07
L6397:D262;1
L6398:D262;2171-01-07
L6399:D262,D128;0
L6400:D116;2049-06-19
L6401:D116;2049-06-09
L6402:D116;2049-06-09
L6403:D116,D183;1
L6404:D126;1973-02-17
L6405:D126;2
L6406:D126;1973-02-17
L6407:D126;5
L6408:D126,D205;1
L6409:D152;2273-01-03
L6410:D152;2266-01-03
L6411:D207;1961-10-31
L6412:D207,D257;copy
L6413:D207,D240;1
L6414:D207;31
L6415:D207,D103;-11774
L6416:D37;1905-05-19
L6417:D37;1912-05-19
L6418:D37;31
L6419:D37,D205;1
L6420:D37,D249;-131479
L6421:D37,D190;0
L6422:D277;2015-09-12
L6423:D277;2015-10-12
L6424:D277;12
L6425:D178;2101-11-15
L6426:D178,D231;copy
L6427:D178;2
L6428:D114;1982-01-28
L6429:D114,D98;1
L6430:D114;45010
L6431:D114;1
L6432:D114;28
L6433:D245;2275-10-18
L6434:D245;2275-10-18
L6435:D245;october
L6436:D245,D184;0
L6437:D245;31
L6438:D194;7
L6439:D194;46694
L6440:D148,D14;0
L6441:D71;2032-09-24
L6442:D71,D111;-87226
L6443:D71;2032
L6444:D71,D41;0
L6445:D71;63512
L6446:D216,D38;1
L6447:D99;1999-08-19
L6448:D69,D169;copy
L6449:D69;5
L6450:D69;2049
L6451:D69,D186;0
L6452:D69,D148;11193
L6453:D147,D198;1
L6454:D147;88373
L6455:D161;58450
L6456:D161,D123;-22403
L6457:D161;3
L6458:D161;wednesday
L6459:D78;sunday
L6460:D78,D75;-8568
L6461:D146,D184;0
L6462:D146;sunday
L6463:D146;114622
L6464:D146;30
L6465:D53;3
L6466:D53,D108;-31437
L6467:D53;66381
L6468:D201;2193-05-12
L6469:D201;2194-05-12
L6470:D201;1
L6471:D201;122547
L6472:D201;31
L6473:D201;12
L6474:D122;2019-10-15
L6475:D122;2019-10-14
L6476:D122;2019-10-14
L6477:D255;2390-05-17
L6478:D255;2390-05-16
L6479:D255;friday
L6480:D255;2390-05-16
L6481:D255;194140
L6482:D269;2309-03-23
L6483:D269;23
L6484:D179;2488-04-02
L6485:D179;2482-04-02
L6486:D179,D181;51533
L6487:D226;2005-08-08
L6488:D226,D117;copy
L6489:D241;66014
L6490:D241;august
L6491:D196;2030-12-13
L6492:D243;1993-10-21
L6493:D243;1996-10-21
L6494:D243,D193;0
L6495:D243;october
L6496:D243;50390
L6497:D243;sunday
L6498:D194,D101;copy
L6499:D194,D134;1
L6500:D194;46694
L6501:D194;8
L6502:D194;7
L6503:D80;2126-04-11
L6504:D80,D1;1
L6505:D117;2005-08-09
L6506:D117,D116;1
L6507:D117;53604
L6508:D117,D26;0
L6509:D99;1999-08-15
L6510:D99;2000-08-15
L6511:D99;31
L6512:D259,D125;copy
L6513:D259;2020-07-01
L6514:D259,D113;1
L6515:D259;2020-07-01
L6516:D259,D113;-54975
L6517:D183;1993-02-25
L6518:D183;1994-02-25
L6519:D183;2
L6520:D183;25
L6521:D229;2041-07-26
L6522:D229;7
L6523:D209,D235;copy
L6524:D209;2118-09-01
L6525:D209,D191;0
L6526:D209;94900
L6527:D209,D156;0
L6528:D209,D156;48776
L6529:D122,D36;copy
L6530:D212,D122;copy
L6531:D212;1989-06-14
L6532:D212,D39;1
L6533:D212;1989-06-14
L6534:D212;tuesday
L6535:D185,D195;0
L6536:D185;2028
L6537:D196,D183;1
L6538:D196;2030
L6539:D196;thursday
L6540:D196,D129;0
L6541:D153,D205;-104604
L6542:D153;70243
L6543:D153;monday
L6544:D153;2051
L6545:D121;1980-04-26
L6546:D121,D148;1
L6547:D208;2427-12-18
L6548:D208;207870
L6549:D208;2427-12-18
L6550:D208;207870
L6551:D136;58012
L6552:D206;1986-01-20
L6553:D206,D214;0
L6554:D206;january
L6555:D206;46463
L6556:D206,D132;1
L6557:D170;31
L6558:D170;monday
L6559:D47,D217;copy
L6560:D47;1
L6561:D47;8
L6562:D47;8
L6563:D166;1983-09-23
L6564:D166;1983-09-23
L6565:D166,D193;-17050
L6566:D166,D110;0
L6567:D166;september
L6568:D178;tuesday
L6569:D178;88766
L6570:D178,D188;621
L6571:D187,D250;1
L6572:D155;2341-03-01
L6573:D155;2341-02-28
L6574:D155;february
L6575:D155,D186;1
L6576:D155,D165;1
L6577:D155;2341-02-28
L6578:D128;2171-10-30
L6579:D105;1987-12-06
L6580:D105;1987-12-07
L6581:D105;7
L6582:D105;31
L6583:D105;1987
L6584:D105;december
L6585:D224;50110
L6586:D224;1
L6587:D224;7
L6588:D224;1996
L6589:D76,D190;copy
L6590:D76;april
L6591:D263,D118;0
L6592:D253;2030-03-04
L6593:D253,D214;1
L6594:D162;2030-02-04
L6595:D141;2101-05-04
L6596:D141;2101-05-03
L6597:D141;2101-05-03
L6598:D141,D179;-139129
L6599:D141;88570
L6600:D173;1990-06-22
L6601:D173;1990-06-23
L6602:D173;1991-06-23
L6603:D173;1990-06-23
L6604:D173;23
L6605:D173;6
L6606:D173,D181;1
L6607:D126;1973-02-18
L6608:D126,D187;0
L6609:D126,D128;-72573
L6610:D106;2031-06-28
L6611:D190;saturday
L6612:D190;114110
L6613:D190;30
L6614:D174;3
L6615:D174;wednesday
L6616:D174;5
L6617:D108;2126-08-28
L6618:D108,D46;1
L6619:D160;2013-06-15
L6620:D160;2014-06-15
L6621:D160;2014-06-15
L6622:D160;6
L6623:D222;2125-01-20
L6624:D200;2021-10-10
L6625:D200;2021-10-15
L6626:D200;2021
L6627:D200;4
L6628:D188;88145
L6629:D118;2010-05-23
L6630:D158;2099-08-06
L6631:D143;2003-08-25
L6632:D213,D77;copy
L6633:D213;58053
L6634:D165,D140;1
L6635:D165;2043-11-20
L6636:D165;thursday
L6637:D43;1987-01-11
L6638:D43;1987-01-11
L6639:D43;1987
L6640:D43;31
L6641:D43,D158;0
L6642:D48,D51;127494
L6643:D48,D141;1
L6644:D48;5
L6645:D32,D243;1
L6646:D131;10
L6647:D131;october
L6648:D216,D202;131578
L6649:D216;22
L6650:D116;2049-06-09
L6651:D116;69614
L6652:D155;february
L6653:D155;sunday
L6654:D155;2341
L6655:D145;2363-11-23
L6656:D145;184469
L6657:D145;30
L6658:D145,D132;1
L6659:D145;2363
L6660:D242;2017-09-22
L6661:D164;2010-09-23
L6662:D164;2010-10-23
L6663:D164,D234;0
L6664:D164;5
L6665:D164;2010-10-23
L6666:D0;2336-05-14
L6667:D182,D128;1
L6668:D182;1
L6669:D263;2225-08-28
L6670:D263;2225-08-29
L6671:D263,D241;0
L6672:D166;thursday
L6673:D166;30
L6674:D166;9
L6675:D156;1985-02-16
L6676:D156;1985-03-16
L6677:D156;1985-03-16
L6678:D156;16
L6679:D156;march
L6680:D238;20
L6681:D238;2025-03-20
L6682:D238;60767
L6683:D238;2025
L6684:D246,D180;copy
L6685:D246;1988-10-24
L6686:D246;1988-10-24
L6687:D109;2052-03-15
L6688:D109;2052-03-16
L6689:D109;3
L6690:D109;70625
L6691:D199;2101-04-08
L6692:D199;2101-04-15
L6693:D199,D263;1
L6694:D199,D278;1
L6695:D198;2147-06-19
L6696:D198;19
L6697:D198,D247;0
L6698:D198,D238;0
L6699:D198;6
L6700:D155;sunday
L6701:D155,D100;1
L6702:D155;2341-02-28
L6703:D155,D165;0
L6704:D214;2279-02-26
L6705:D214,D35;copy
L6706:D214,D11;1
L6707:D214;february
L6708:D214;2279-02-26
L6709:D214;26
L6710:D174;1982-06-27
L6711:D174,D262;0
L6712:D174;saturday
L6713:D174;45160
L6714:D9;2500-04-08
L6715:D9;2500-04-13
L6716:D128;2171-11-08
L6717:D128;2171-11-08
L6718:D128;114326
L6719:D128,D138;0
L6720:D128;november
L6721:D21;1989-09-17
L6722:D21;1999-09-17
L6723:D116;2050-04-09
L6724:D116,D277;copy
L6725:D116;69918
L6726:D136;2017-10-03
L6727:D136;2017-10-02
L6728:D136;7
L6729:D247,D246;1
L6730:D247,D160;-30443
L6731:D247,D129;0
L6732:D247;26393
L6733:D137;2313-02-19
L6734:D137,D188;1
L6735:D137;2
L6736:D137;2313-02-19
L6737:D137,D183;1
L6738:D203;2336-12-14
L6739:D203,D190;copy
L6740:D203,D183;1
L6741:D203;wednesday
L6742:D145;2363-11-22
L6743:D145;2364-11-22
L6744:D145,D127;1
L6745:D145;30
L6746:D145;november
L6747:D145;184834
L6748:D184;2027-07-05
L6749:D184,D44;1
L6750:D184;7
L6751:D184;5
L6752:D192;2340-03-26
L6753:D192;2340-03-26
L6754:D192,D199;1
L6755:D192;4
L6756:D192;thursday
L6757:D185;2028-12-22
L6758:D185;2029-10-22
L6759:D185,D173;14366
L6760:D185;2029
L6761:D185;2029-10-22
L6762:D43;1987-03-11
L6763:D43;march
L6764:D43,D115;0
L6765:D43,D274;0
L6766:D43,D145;1
L6767:D143;2003-09-25
L6768:D143;2002-09-25
L6769:D143;2002-09-25
L6770:D143,D143;0
L6771:D143,D92;0
L6772:D143,D56;1
L6773:D109;2052-03-15
L6774:D109;thursday
L6775:D70;2081-01-13
L6776:D70,D217;0
L6777:D70,D115;0
L6778:D105;1987-08-07
L6779:D105;47027
L6780:D105,D117;1
L6781:D105;thursday
L6782:D28;1983-10-31
L6783:D88;2340-03-23
L6784:D88,D175;copy
L6785:D88;monday
L6786:D88;march
L6787:D88,D187;0
L6788:D140;1977-03-11
L6789:D140,D91;0
L6790:D140,D186;0
L6791:D142,D117;copy
L6792:D142;2018-10-15
L6793:D142;15
L6794:D165;2034-11-20
L6795:D165;2034-11-14
L6796:D165,D192;1
L6797:D165;november
L6798:D165,D110;1
L6799:D165;2034-11-14
L6800:D160;2014-06-16
L6801:D160,D180;1
L6802:D178,D102;0
L6803:D168,D199;1
L6804:D168;14
L6805:D251,D253;0
L6806:D251;2111-05-05
L6807:D155;2340-11-28
L6808:D155;2340-12-28
L6809:D155;176104
L6810:D155;2340-12-28
L6811:D155;31
L6812:D160,D179;1
L6813:D43;1987-03-10
L6814:D43,D104;copy
L6815:D43;march
L6816:D104;1987-03-09
L6817:D104,D271;copy
L6818:D104;1987-03-09
L6819:D104,D182;1
L6820:D104;1987-03-09
L6821:D104;46876
L6822:D158;2099-08-07
L6823:D158;thursday
L6824:D158,D60;1
L6825:D108;2126-08-29
L6826:D108;2127-08-29
L6827:D108;2127-08-29
L6828:D9,D39;copy
L6829:D9;2500-04-11
L6830:D9;2500-04-11
L6831:D9,D19;170786
L6832:D9;234283
L6833:D9;april
L6834:D111;2271-08-18
L6835:D111;2271-08-20
L6836:D111;2271-08-20
L6837:D118,D132;0
L6838:D118,D13;1
L6839:D118;2010
L6840:D118;2010-05-23
L6841:D211;2002-09-08
L6842:D211,D86;0
L6843:D211,D252;0
L6844:D211;september
L6845:D211;30
L6846:D119;4
L6847:D119;11
L6848:D132;2346-02-23
L6849:D132;2346-03-23
L6850:D263;2225-09-06
L6851:D263;2225
L6852:D263;2225-09-06
L6853:D263;133987
L6854:D174;30
L6855:D174,D207;1
L6856:D174;45160
L6857:D174,D223;1
L6858:D121;5
L6859:D121,D190;1
L6860:D136;2018-04-02
L6861:D136,D198;0
L6862:D136;58223
L6863:D136;2018-04-02
L6864:D136;4
L6865:D181;2341-02-27
L6866:D181,D102;0
L6867:D181,D70;0
L6868:D181;27
L6869:D167;2085-10-01
L6870:D167;2085-11-01
L6871:D167,D163;1
L6872:D136;2019-04-02
L6873:D136;2019-04-10
L6874:D136;2019-04-10
L6875:D136,D116;0
L6876:D136;58596
L6877:D136,D168;1
L6878:D121;1980-04-21
L6879:D121,D158;-43572
L6880:D121,D98;0
L6881:D193;2027-05-29
L6882:D193;2027-06-29
L6883:D193,D179;0
L6884:D193;29
L6885:D193,D129;1
L6886:D219;12
L6887:D219;3
L6888:D219;31
L6889:D219,D75;1
L6890:D184;2028-07-05
L6891:D40;2390-06-05
L6892:D40;2390
L6893:D124;2268-08-08
L6894:D124;2268
L6895:D124;31
L6896:D124,D139;0
L6897:D113;2171-01-12
L6898:D113;2171-02-12
L6899:D113;2171-02-12
L6900:D113;february
L6901:D113;114057
L6902:D113;2171
L6903:D31;2418-05-09
L6904:D31;2418-05-08
L6905:D31,D158;0
L6906:D31;204359
L6907:D113;2168-02-12
L6908:D113;2167-10-12
L6909:D113,D34;1
L6910:D113;31
L6911:D102,D119;0
L6912:D102;4
L6913:D102;2088-07-09
L6914:D96;2006-08-18
L6915:D96,D169;1
L6916:D96;2006-08-18
L6917:D96;2006
L6918:D96;53978
L6919:D79;2007-08-26
L6920:D79;2007-08-25
L6921:D140;1977-04-11
L6922:D140;1978-02-11
L6923:D140,D127;1
L6924:D140;1978
L6925:D261;1990-09-21
L6926:D261;1990-09-22
L6927:D261;48169
L6928:D41;2120-10-19
L6929:D41;95679
L6930:D41,D125;0
L6931:D257;october
L6932:D257;31
L6933:D257;monday
L6934:D211,D266;0
L6935:D211;2002-09-08
L6936:D211;9
L6937:D211;30
L6938:D220;2351-04-20
L6939:D220;2351-04-21
L6940:D220,D44;154560
L6941:D220;4
L6942:D105;1987-08-01
L6943:D105,D31;0
L6944:D105;47021
L6945:D105;31
L6946:D133,D68;1
L6947:D133;22
L6948:D133,D178;0
L6949:D192;2340-09-26
L6950:D192;30
L6951:D192,D172;1
L6952:D192;2340
L6953:D162;2030-02-03
L6954:D162,D175;1
L6955:D162;62548
L6956:D228;1975-08-16
L6957:D228,D123;1
L6958:D228;42653
L6959:D228;5
L6960:D228;friday
L6961:D175;2341-01-23
L6962:D175;2341-02-02
L6963:D195;october
L6964:D195;1995-10-21
L6965:D29;2364-04-01
L6966:D29,D193;0
L6967:D29,D160;1
L6968:D29;4
L6969:D151;2012-07-03
L6970:D151;7
L6971:D151,D179;0
L6972:D61;2013-01-03
L6973:D61;2013-01-02
L6974:D61;2
L6975:D154;31
L6976:D154;1988
L6977:D60;2025-04-22
L6978:D60;2025-04-21
L6979:D60,D143;0
L6980:D60,D38;1
L6981:D60;2025-04-21
L6982:D60;sunday
L6983:D161,D194;0
L6984:D165;2033-11-14
L6985:D165;2033-11-18
L6986:D165;63932
L6987:D165,D211;1
L6988:D165;2033
L6989:D243;1997-03-21
L6990:D243,D161;-7909
L6991:D243,D29;0
L6992:D71;2032-10-24
L6993:D71;2032-10-25
L6994:D71;63543
L6995:D131;1982-10-23
L6996:D131;45278
L6997:D131;5
L6998:D131,D127;1
L6999:D131,D16;-16699
L7000:D131,D140;0
L7001:D159;2269-04-05
L7002:D159;2269
L7003:D159,D165;0
L7004:D198,D250;copy
L7005:D198;1
L7006:D198,D264;0
L7007:D198,D49;1
L7008:D198;2147
L7009:D160;2014-04-16
L7010:D160;2014-04-15
L7011:D116;2051-04-09
L7012:D116;2051-04-09
L7013:D116,D214;0
L7014:D116;4
L7015:D159;2269-04-06
L7016:D159;4
L7017:D40;2390-07-05
L7018:D40,D196;1
L7019:D40;2390-07-05
L7020:D211;2002-09-09
L7021:D211,D154;0
L7022:D211;9
L7023:D211,D160;0
L7024:D242;2017-10-22
L7025:D242,D160;0
L7026:D242;2017-10-22
L7027:D103;1994-01-26
L7028:D103,D212;copy
L7029:D191;2321-11-10
L7030:D191;2321-11-11
L7031:D191,D101;1
L7032:D191;sunday
L7033:D110;2013-06-04
L7034:D110,D175;copy
L7035:D110;30
L7036:D110;4
L7037:D110;monday
L7038:D110;1
L7039:D124;8
L7040:D124;149664
L7041:D124,D161;0
L7042:D157;1970-04-01
L7043:D157;1970-04-02
L7044:D157;40691
L7045:D157,D101;1
L7046:D175;2014-06-04
L7047:D175;2014-06-03
L7048:D175;6
L7049:D175;2014-06-03
L7050:D168;february
L7051:D127;2030-03-03
L7052:D127;2029-03-03
L7053:D127;62211
L7054:D127;3
L7055:D127,D128;1
L7056:D94;1985-10-29
L7057:D94,D166;1
L7058:D94;1985
L7059:D94;1985-10-29
L7060:D94;31
L7061:D193;2027-06-19
L7062:D193;2027-06-18
L7063:D193,D108;1
L7064:D193;2027-06-18
L7065:D193;4
L7066:D193,D140;1
L7067:D128,D187;copy
L7068:D128,D204;1
L7069:D128;11
L7070:D264;31
L7071:D264;august
L7072:D186;february
L7073:D186;41377
L7074:D186,D113;0
L7075:D150,D121;1
L7076:D121;1982-04-21
L7077:D121,D256;copy
L7078:D121;4
L7079:D121;2
L7080:D236;1982-11-26
L7081:D236,D148;1
L7082:D247;1931-02-09
L7083:D247;1931-02-08
L7084:D247;1931-02-08
L7085:D247;6
L7086:D186;41377
L7087:D186,D177;-117633
L7088:D180;1994-10-23
L7089:D180;1994-10-22
L7090:D180,D159;-100245
L7091:D180;1994
L7092:D180;22
L7093:D97,D119;1
L7094:D97,D100;0
L7095:D97;2033-08-12
L7096:D215;2100-07-18
L7097:D215;2100-07-19
L7098:D215;88282
L7099:D215,D276;1
L7100:D154;1988-07-22
L7101:D154;1988-08-22
L7102:D154;22
L7103:D267,D149;copy
L7104:D267;2000-04-28
L7105:D267,D101;0
L7106:D267;28
L7107:D267,D3;0
L7108:D267,D210;1
L7109:D123;2080-03-26
L7110:D123;monday
L7111:D94;1985-11-29
L7112:D94,D267;1
L7113:D94,D137;0
L7114:D94,D218;1
L7115:D94;30
L7116:D265;1984-09-14
L7117:D265;1985-09-14
L7118:D265;1985-09-14
L7119:D148;2018-10-06
L7120:D148;2010-10-06
L7121:D148;2
L7122:D148,D203;0
L7123:D148;2010-10-06
L7124:D158;2095-08-07
L7125:D159;2264-04-06
L7126:D159;2264-04-07
L7127:D159;7
L7128:D159,D142;0
L7129:D125;2028-07-01
L7130:D125;2028-07-01
L7131:D125;61966
L7132:D125;5
L7133:D149;2001-04-29
L7134:D149;2001-05-29
L7135:D149,D146;-62551
L7136:D149;may
L7137:D149;52071
L7138:D119;1993-06-11
L7139:D119,D8;0
L7140:D119;49162
L7141:D119;30
L7142:D116;2052-04-09
L7143:D116,D278;0
L7144:D116;70649
L7145:D116;2052-04-09
L7146:D116;april
L7147:D37;19554
L7148:D37,D119;1
L7149:D37;19
L7150:D37;may
L7151:D158;86474
L7152:D16;2028-07-13
L7153:D16;13
L7154:D16,D57;1
L7155:D16;2028
L7156:D16;3
L7157:D217;1
L7158:D186;1972-02-12
L7159:D186;1972-12-12
L7160:D166;1983-09-23
L7161:D269;2309-03-23
L7162:D122;1989-06-21
L7163:D122;1990-06-21
L7164:D176;2105-05-03
L7165:D176;2105-05-02
L7166:D176;5
L7167:D244,D29;copy
L7168:D244;2000-03-17
L7169:D244,D193;0
L7170:D244;march
L7171:D240;2015-09-29
L7172:D240;2015-09-30
L7173:D181;2341-02-27
L7174:D20,D47;0
L7175:D20;54359
L7176:D215,D233;copy
L7177:D215;19
L7178:D215;monday
L7179:D215,D71;0
L7180:D215;31
L7181:D7;2268-10-05
L7182:D7;2268-10-06
L7183:D18;64780
L7184:D159;2264-05-07
L7185:D159;2264-05-16
L7186:D159,D273;84139
L7187:D159;2264-05-16
L7188:D159,D137;0
L7189:D159,D92;0
L7190:D119;1993-06-12
L7191:D119;2001-06-12
L7192:D240,D109;0
L7193:D240;2015
L7194:D240;2015-09-30
L7195:D240,D93;1
L7196:D164,D140;copy
L7197:D164;friday
L7198:D164,D137;1
L7199:D167;2085
L7200:D139,D55;0
L7201:D139;43226
L7202:D130;1993-10-29
L7203:D130;1993
L7204:D130;49302
L7205:D112,D157;13638
L7206:D112,D162;0
L7207:D193,D137;copy
L7208:D193;4
L7209:D193;thursday
L7210:D193;6
L7211:D243;1998-03-21
L7212:D243;1988-03-21
L7213:D243;1988-03-21
L7214:D243,D144;1
L7215:D114;1982-01-28
L7216:D114;1982-01-27
L7217:D114,D240;1
L7218:D114;1
L7219:D114;january
L7220:D136;2020-04-10
L7221:D136,D145;0
L7222:D246;1988-11-24
L7223:D246;1998-11-24
L7224:D246;11
L7225:D62;2330-01-13
L7226:D62;2329-12-13
L7227:D62;december
L7228:D62,D144;1
L7229:D62,D61;1
L7230:D226;2006-08-08
L7231:D226;2006-08-06
L7232:D226,D224;0
L7233:D140,D220;copy
L7234:D140;2010-10-14
L7235:D140,D134;1
L7236:D140;3
L7237:D140;wednesday
L7238:D140,D188;1
L7239:D232;31
L7240:D232;2033-05-02
L7241:D232,D143;1
L7242:D273;2034-02-05
L7243:D273;64011
L7244:D269;2308-12-23
L7245:D269;2309-12-23
L7246:D269,D217;1
L7247:D269,D126;1
L7248:D269;164776
L7249:D29;2000-06-18
L7250:D29,D200;1
L7251:D29;51726
L7252:D29;18
L7253:D29;2000-06-18
L7254:D102;2089-01-09
L7255:D102;6
L7256:D102;1
L7257:D102;2089
L7258:D102;9
L7259:D24;2100-06-19
L7260:D24;2100-06-10
L7261:D24;2100-06-10
L7262:D251;2115-05-05
L7263:D256;1982-04-19
L7264:D256;1982
L7265:D185;62444
L7266:D244;2000-02-17
L7267:D244;2000
L7268:D244;29
L7269:D244,D198;1
L7270:D244;17
L7271:D260;2036-04-11
L7272:D260;2037-04-11
L7273:D260;65172
L7274:D260;5
L7275:D260,D133;1
L7276:D250;2150-06-19
L7277:D250;2150
L7278:D250,D125;44548
L7279:D250,D228;0
L7280:D239;2000-05-28
L7281:D239,D231;1
L7282:D239,D197;1
L7283:D145;2364-11-22
L7284:D145;2
L7285:D145;november
L7286:D159;2265-05-16
L7287:D117;58420
L7288:D117;10
L7289:D105;1987-09-01
L7290:D105;1988-09-01
L7291:D105;wednesday
L7292:D105,D275;1
L7293:D105;1988
L7294:D264,D247;1
L7295:D84;29
L7296:D84;2004-03-29
L7297:D84;sunday
L7298:D84,D98;0
L7299:D135;2032-08-01
L7300:D135,D231;0
L7301:D135;2032-08-01
L7302:D135;2032
L7303:D220;2011-05-23
L7304:D220;7
L7305:D220,D135;0
L7306:D220;may
L7307:D220;2011-05-23
L7308:D22;2035-07-03
L7309:D22;2035-07-03
L7310:D120;2013-09-20
L7311:D120,D153;copy
L7312:D120;56568
L7313:D120;2013-09-20
L7314:D50;december
L7315:D50,D85;1
L7316:D50,D162;0
L7317:D50;2468
L7318:D120;2013-08-20
L7319:D120;2013-08-21
L7320:D120;8
L7321:D120;2013-08-21
L7322:D120;august
L7323:D120,D14;-826
L7324:D208;207870
L7325:D208,D32;1
L7326:D208;18
L7327:D24;2100-06-11
L7328:D24;6
L7329:D24;2100-06-11
L7330:D24;friday
L7331:D151;2012-07-03
L7332:D151;2012-07-04
L7333:D151;56125
L7334:D151;31
L7335:D42;2345-02-28
L7336:D42;177627
L7337:D42;2345
L7338:D42;february
L7339:D42;2
L7340:D199;5
L7341:D254;1984-07-15
L7342:D254,D145;1
L7343:D254,D119;1
L7344:D169,D138;1
L7345:D169;69610
L7346:D169,D253;0
L7347:D192;2340-10-26
L7348:D192;2331-10-26
L7349:D192;31
L7350:D169,D274;copy
L7351:D169;5
L7352:D179;saturday
L7353:D179;6
L7354:D179;2482-04-02
L7355:D179,D60;0
L7356:D191;2322-11-11
L7357:D191;2322-11-14
L7358:D191;169485
L7359:D191,D170;0
L7360:D191;thursday
L7361:D139;1977-04-11
L7362:D139;43257
L7363:D132;2346-03-15
L7364:D132;2346
L7365:D208;2427-12-18
L7366:D208;december
L7367:D208;207870
L7368:D208;2428-01-18
L7369:D208,D204;copy
L7370:D208;january
L7371:D6;2200-03-28
L7372:D6;28
L7373:D177;2294-03-12
L7374:D185,D108;1
L7375:D185;2029-10-22
L7376:D185;sunday
L7377:D185;10
L7378:D180;1994-05-22
L7379:D180;1995-05-22
L7380:D180,D191;-119613
L7381:D180,D45;0
L7382:D180,D163;1
L7383:D180;49872
L7384:D46;2348-07-05
L7385:D46;2348
L7386:D46;5
L7387:D46;wednesday
L7388:D46;2348-07-05
L7389:D104,D240;copy
L7390:D104,D256;1
L7391:D104;1987-03-09
L7392:D57;2426-01-07
L7393:D57,D120;150622
L7394:D190;2336-12-13
L7395:D190;2337-12-13
L7396:D218;7
L7397:D218,D103;1
L7398:D162;2031-02-03
L7399:D162,D118;1
L7400:D157;1970-04-03
L7401:D157;1970-04-03
L7402:D157,D171;0
L7403:D269;2309-12-26
L7404:D269,D119;0
L7405:D269;26
L7406:D269,D120;0
L7407:D58;2118-08-17
L7408:D58,D215;copy
L7409:D58;2118
L7410:D136;2021-04-10
L7411:D136;2021-08-10
L7412:D136,D159;1
L7413:D136,D131;1
L7414:D136;10
L7415:D136;monday
L7416:D167,D113;0
L7417:D167;2085-11-01
L7418:D167,D196;20047
L7419:D167,D260;1
L7420:D207;monday
L7421:D126;1973-02-19
L7422:D126;1973-02-11
L7423:D106;2032-06-28
L7424:D106;63424
L7425:D106,D119;0
L7426:D106;28
L7427:D106;30
L7428:D120,D162;0
L7429:D107;2003-09-07
L7430:D107;2013-09-07
L7431:D107;2013
L7432:D107,D78;0
L7433:D107;7
L7434:D107,D209;0
L7435:D196;2030-12-16
L7436:D196;62864
L7437:D196;12
L7438:D196;62864
L7439:D196,D150;0
L7440:D176;2106-05-02
L7441:D176;2106-05-03
L7442:D176,D51;0
L7443:D253;2030-03-11
L7444:D253;62584
L7445:D253;sunday
L7446:D253;31
L7447:D253;2030-03-11
L7448:D69;2049-06-03
L7449:D69;2049-07-03
L7450:D69;69638
L7451:D69,D125;1
L7452:D69,D272;0
L7453:D69;friday
L7454:D43;10
L7455:D43,D106;0
L7456:D43;1987
L7457:D112;1997-08-04
L7458:D112,D173;0
L7459:D112;1997-08-04
L7460:D112;1997-08-04
L7461:D112;50677
L7462:D205;2338-03-20
L7463:D205;2338-03-15
L7464:D177;2299-03-12
L7465:D177;march
L7466:D177;2299-03-12
L7467:D177;2299-03-12
L7468:D248;56132
L7469:D248;tuesday
L7470:D193;2027-06-12
L7471:D193;2026-08-12
L7472:D193,D272;1
L7473:D193;8
L7474:D193;august
L7475:D89;1980-06-15
L7476:D89;1980-06-11
L7477:D203;2333-12-14
L7478:D203;december
L7479:D128;2171-11-09
L7480:D128,D108;0
L7481:D128,D68;0
L7482:D128;2171
L7483:D157;1970-04-04
L7484:D157;1970-04-12
L7485:D157;saturday
L7486:D157;40701
L7487:D190;3
L7488:D102;2089-01-06
L7489:D102;2089-01-06
L7490:D102;1
L7491:D102,D30;1
